"","id","name","price","unitOfMeasure","availability","description","URL","categoryId","categoryName","subcategoryId","subcategoryName"
"2347","P-2509117","Casoleta tarte barcute mici 260g",9.99,"buc","AVAILABLE","Casoleta cu tarte barcute mici.","https://www.cora.ro/casoleta-tarte-barcute-mici-260g-P-2509117",77148,"Alimente",77165,"Patiserie si cofetarie"
"2348","P-2509160","Casoleta tarte patrate medii 300g",9.99,"buc","AVAILABLE","Tarte aluat patrate medii.","https://www.cora.ro/casoleta-tarte-patrate-medii-300g-P-2509160",77148,"Alimente",77165,"Patiserie si cofetarie"
"2349","P-2509154","Casoleta tarte rotunde mici 260g",9.99,"buc","AVAILABLE","Casolete mici utile pentru depozitarea tartelor.","https://www.cora.ro/casoleta-tarte-rotunde-mici-260g-P-2509154",77148,"Alimente",77165,"Patiserie si cofetarie"
"2350","P-2582903","Firesco mini tarte 138 g",5.39,"buc","AVAILABLE","Tarte potrivite pentru diverse umpluturi.","https://www.cora.ro/firesco-mini-tarte-138-g-P-2582903",77148,"Alimente",77165,"Patiserie si cofetarie"
"2351","P-1788685","Prajitura mara/kg",43.9,"kilogram","AVAILABLE","Prajitura Mara, produsa in unitate de tip laborator de cofetarie-patiserie.","https://www.cora.ro/prajitura-mara-kg-P-1788685",77148,"Alimente",77165,"Patiserie si cofetarie"
"2352","P-2296339","Vel Pitar Cozonac cu nuca stafide si cacao 500g",16.09,"buc","AVAILABLE","Cozonacii Vel Pitar cu nuca, stafide si cacao au o umplutura gustoasa de nuci, stafide si cacao inconjurata de aluatul pufos, dulce si aromat.","https://www.cora.ro/vel-pitar-cozonac-cu-nuca-stafide-si-cacao-500g-P-2296339",77148,"Alimente",77165,"Patiserie si cofetarie"
"2353","P-2327886","Vel Pitar Cozonac cu rahat si cacao 500g",12.61,"buc","AVAILABLE","Cozonacii Vel Pitar contin o umplutura gustoasa de cacao si rahat, inconjurata de aluatul pufos, dulce si aromat.","https://www.cora.ro/vel-pitar-cozonac-cu-rahat-si-cacao-500g-P-2327886",77148,"Alimente",77165,"Patiserie si cofetarie"
"2354","P-1788687","Prajitura andrada/kg",43.9,"kilogram","AVAILABLE","Prajitura andrada.","https://www.cora.ro/prajitura-andrada-kg-P-1788687",77148,"Alimente",77165,"Patiserie si cofetarie"
"2355","P-2582907","Firesco cosulete desert din vafa 90 g",7.79,"buc","AVAILABLE","Cosulete desert potrivite pentru diverse umpluturi dulci.","https://www.cora.ro/firesco-cosulete-desert-din-vafa-90-g-P-2582907",77148,"Alimente",77165,"Patiserie si cofetarie"
"2356","P-2384716","Vel Pitar Cozonac de la Buni cu nuca si cacao 800g",26.9,"buc","AVAILABLE","Cozonac cu nuca si cacao iti readuce gustul copilariei intr-o noua forma de cozonac de calitate premium, cu multa umplutura delicioasa, invaluita de un aluat deosebit de pufos si copt cu aceeasi grija cu care ne rasfata odinioara bunica.","https://www.cora.ro/vel-pitar-cozonac-de-la-buni-cu-nuca-si-cacao-800g-P-2384716",77148,"Alimente",77165,"Patiserie si cofetarie"
"2357","P-2347704","Vel Pitar Cozonac de post cu rahat 500g",11.29,"buc","AVAILABLE","Cozonacii de post au o umplutura generoasa, inconjurata de aluatul pufos, dulce si aromat, prezentand cel mai bun raport calitate-pret.","https://www.cora.ro/vel-pitar-cozonac-de-post-cu-rahat-500g-P-2347704",77148,"Alimente",77165,"Patiserie si cofetarie"
"2358","P-2605205","Cozonac de post cu nuca 600g",8.99,"buc","AVAILABLE","Produs de patiserie realizat in unitatea proprie.","https://www.cora.ro/cozonac-de-post-cu-nuca-600g-P-2605205",77148,"Alimente",77165,"Patiserie si cofetarie"
"2359","P-2547838","Bella foi fine de placinta refrigerate 350g",4.69,"buc","AVAILABLE","Foi fine de placinta proaspete pentru baclava si dulciuri.","https://www.cora.ro/bella-foi-fine-de-placinta-refrigerate-350g-P-2547838",77148,"Alimente",77169,"Pizza si semipreparate"
"2360","P-2395541","Cartofiori de Covasna - cu rozmarin 800g",7.99,"buc","AVAILABLE","Cartofi prefierti, preparati cu rozmarin. Produs cu condimente naturale. Masa neta a componentei solide: minim 750g.","https://www.cora.ro/cartofiori-de-covasna-cu-rozmarin-800g-P-2395541",77148,"Alimente",77169,"Pizza si semipreparate"
"2361","P-2395544","Cartofiori de Covasna picanti 800g",7.99,"buc","AVAILABLE","Cartofi prefierti picanti. Masa neta a compozitiei solide: minim 750g.","https://www.cora.ro/cartofiori-de-covasna-picanti-800g-P-2395544",77148,"Alimente",77169,"Pizza si semipreparate"
"2362","P-2395542","Cartofiori de Covasna-cu marar si usturoi 800g",7.99,"buc","AVAILABLE","Cartofi prefierti, preparati cu marar si usturoi. Masa neta a compozitiei solide: minim 750g.","https://www.cora.ro/cartofiori-de-covasna-cu-marar-si-usturoi-800g-P-2395542",77148,"Alimente",77169,"Pizza si semipreparate"
"2363","P-2479460","cora aluat pentru tarta cu unt 230 g",5.99,"buc","AVAILABLE","Aluat pentru tarta, cu unt, gata de rulat. Acest ambalaj contine aproximativ 6 portii.","https://www.cora.ro/cora-aluat-pentru-tarta-cu-unt-230-g-P-2479460",77148,"Alimente",77169,"Pizza si semipreparate"
"2364","P-2490248","Agricola fantezie cu legume 220g",9.69,"buc","AVAILABLE","Produs tratat termic, format si refrigerat, ambalat in atmosfera protectoare.","https://www.cora.ro/agricola-fantezie-cu-legume-220g-P-2490248",77148,"Alimente",77169,"Pizza si semipreparate"
"2365","P-2627599","Rana Bio ravioli cu ricotta spanac si buratta 250 g",20.09,"buc","AVAILABLE","Paste integrale umplute cu ricotta, spanac si branza buratta.","https://www.cora.ro/rana-bio-ravioli-cu-ricotta-spanac-si-buratta-250-g-P-2627599",77148,"Alimente",77169,"Pizza si semipreparate"
"2366","P-2453008","Salata de vinete cu ceapa Daniela's 250g",7.69,"buc","AVAILABLE","Salata de vine coapte cu ceapa si ulei de floarea soarelui.","https://www.cora.ro/salata-de-vinete-cu-ceapa-daniela-s-250g-P-2453008",77148,"Alimente",77170,"Gata preparate"
"2367","P-2547663","Daniela's humus cu ardei copti 250g",7.59,"buc","AVAILABLE","Humus cu ardei copti.","https://www.cora.ro/daniela-s-humus-cu-ardei-copti-250g-P-2547663",77148,"Alimente",77170,"Gata preparate"
"2368","P-2453010","Daniela s salata boeuf 250 g",8.09,"buc","AVAILABLE","Salata de boeuf cu piept de pui.","https://www.cora.ro/daniela-s-salata-boeuf-250-g-P-2453010",77148,"Alimente",77170,"Gata preparate"
"2369","P-2638823","Capricii si delicii Lasagna Bolognese cu carne coapta 400 g",15.59,"buc","AVAILABLE","Preparat din foi de lasagna cu sos Bolognese cu carne de porc si sos bechamel. Produs culinar obtinut prin coacere.","https://www.cora.ro/capricii-si-delicii-lasagna-bolognese-cu-carne-coapta-400-g-P-2638823",77148,"Alimente",77170,"Gata preparate"
"2370","P-2634610","De Azi supa crema de rosii 390 ml",9.49,"buc","AVAILABLE","Supa crema de rosii.","https://www.cora.ro/de-azi-supa-crema-de-rosii-390-ml-P-2634610",77148,"Alimente",77170,"Gata preparate"
"2371","P-2634596","De Azi supa crema de linte 390 ml",9.59,"buc","AVAILABLE","Supa crema de linte.","https://www.cora.ro/de-azi-supa-crema-de-linte-390-ml-P-2634596",77148,"Alimente",77170,"Gata preparate"
"2372","P-2539792","Agricola file de pui cu susan 200g",10.79,"buc","AVAILABLE","Produs tratat termic, refrigerat.","https://www.cora.ro/agricola-file-de-pui-cu-susan-200g-P-2539792",77148,"Alimente",77170,"Gata preparate"
"2373","P-2560643","Knorr Delikat piure de cartofi 225 g",11.29,"buc","AVAILABLE","Piure de cartofi. Produs ambalat in atmosfera protectoare","https://www.cora.ro/knorr-delikat-piure-de-cartofi-225-g-P-2560643",77148,"Alimente",77170,"Gata preparate"
"2374","P-2634585","De Azi supa crema de broccoli 390 ml",9.49,"buc","AVAILABLE","Supa crema de broccoli.","https://www.cora.ro/de-azi-supa-crema-de-broccoli-390-ml-P-2634585",77148,"Alimente",77170,"Gata preparate"
"2375","P-2452990","Daniela'S Piept De Pui 210G",12.09,"buc","AVAILABLE","Piept de pui la gratar","https://www.cora.ro/daniela-s-piept-de-pui-210g-P-2452990",77148,"Alimente",77170,"Gata preparate"
"2376","P-2011571","Winny ulei rafinat de floarea-soarelui 1 l",4.49,"buc","AVAILABLE","Ulei rafinat de floarea soarelui.","https://www.cora.ro/winny-ulei-rafinat-de-floarea-soarelui-1-l-P-2011571",77148,"Alimente",77172,"Bacanie"
"2377","P-1744670","Floriol ulei de floarea-soarelui 1 l",5.99,"buc","AVAILABLE","Ulei de floarea soarelui","https://www.cora.ro/floriol-ulei-de-floarea-soarelui-1-l-P-1744670",77148,"Alimente",77172,"Bacanie"
"2378","P-2116810","Coronita Zahar 1kg",2.59,"buc","AVAILABLE","Zahar pudra in punga de hartie","https://www.cora.ro/coronita-zahar-1kg-P-2116810",77148,"Alimente",77172,"Bacanie"
"2379","P-1753063","Margaritar zahar cristal 1kg",2.65,"buc","AVAILABLE","Zahar cristal","https://www.cora.ro/margaritar-zahar-cristal-1kg-P-1753063",77148,"Alimente",77172,"Bacanie"
"2380","P-2440330","Dr. Oetker Praf De Copt 3x10g",1.11,"buc","AVAILABLE","Praf de copt","https://www.cora.ro/dr-oetker-praf-de-copt-3x10g-P-2440330",77148,"Alimente",77172,"Bacanie"
"2381","P-1744695","Bunatati de la Bunica ulei de floarea-soarelui 1 l",7.08,"buc","AVAILABLE","Ulei de floarea soarelui","https://www.cora.ro/bunatati-de-la-bunica-ulei-de-floarea-soarelui-1-l-P-1744695",77148,"Alimente",77172,"Bacanie"
"2382","P-1818592","Unisol ulei de floarea-soarelui 1 l",6.66,"buc","AVAILABLE","Ulei de floarea soarelui","https://www.cora.ro/unisol-ulei-de-floarea-soarelui-1-l-P-1818592",77148,"Alimente",77172,"Bacanie"
"2383","P-1743893","Dr.Oetker zahar vanilinat 8g",0.33,"buc","AVAILABLE","Zahar vanilinat","https://www.cora.ro/dr-oetker-zahar-vanilinat-8g-P-1743893",77148,"Alimente",77172,"Bacanie"
"2384","P-1909481","Cosmin zahar vanilat 6x8g",1.04,"buc","AVAILABLE","Zahar vanilat","https://www.cora.ro/cosmin-zahar-vanilat-6x8g-P-1909481",77148,"Alimente",77172,"Bacanie"
"2385","P-1833222","Boromir faina alba superioara tip 000 1 kg",2.99,"buc","AVAILABLE","Faina tip 000","https://www.cora.ro/boromir-faina-alba-superioara-tip-000-1-kg-P-1833222",77148,"Alimente",77172,"Bacanie"
"2386","P-1743140","Diamant zahar 1kg",2.71,"buc","AVAILABLE","Zahar cristal","https://www.cora.ro/diamant-zahar-1kg-P-1743140",77148,"Alimente",77172,"Bacanie"
"2387","P-1851478","DERONI orez Camolino1kg",8.59,"buc","AVAILABLE","Orez albit, calitatea I. Timp de fierbere 13-15 minute!","https://www.cora.ro/deroni-orez-camolino1kg-P-1851478",77148,"Alimente",77172,"Bacanie"
"2388","P-1750857","Baneasa faina de grau tip 000 1 kg",4,"buc","AVAILABLE","Faina tip 000","https://www.cora.ro/baneasa-faina-de-grau-tip-000-1-kg-P-1750857",77148,"Alimente",77172,"Bacanie"
"2389","P-1909291","Vinalcool otet 1 l",2.97,"buc","AVAILABLE","Otet","https://www.cora.ro/vinalcool-otet-1-l-P-1909291",77148,"Alimente",77172,"Bacanie"
"2390","P-1744760","Dobrogea faina de grau tip 000 alba superioara 1 kg",3.79,"buc","AVAILABLE","Faina alba de grau superioara 000","https://www.cora.ro/dobrogea-faina-de-grau-tip-000-alba-superioara-1-kg-P-1744760",77148,"Alimente",77172,"Bacanie"
"2391","P-1750928","Dr.Oetker zahar vanilie 80g",1.31,"buc","AVAILABLE","Zahar pudra cu aroma vanilie","https://www.cora.ro/dr-oetker-zahar-vanilie-80g-P-1750928",77148,"Alimente",77172,"Bacanie"
"2392","P-1743853","Dr.Oetker drojdie 7g",0.95,"buc","AVAILABLE","Drojdie uscata","https://www.cora.ro/dr-oetker-drojdie-7g-P-1743853",77148,"Alimente",77172,"Bacanie"
"2393","P-2366928","Budafok drojdie 50g",1.49,"buc","AVAILABLE","Drojdie proaspata","https://www.cora.ro/budafok-drojdie-50g-P-2366928",77148,"Alimente",77172,"Bacanie"
"2394","P-2414223","Grania faina alba superioara tip 000 pentru cozonaci 1 kg",4.89,"buc","AVAILABLE","Faina cozonac","https://www.cora.ro/grania-faina-alba-superioara-tip-000-pentru-cozonaci-1-kg-P-2414223",77148,"Alimente",77172,"Bacanie"
"2395","P-1750833","Baneasa malai extra 1 kg",3.79,"buc","AVAILABLE","Malai extra","https://www.cora.ro/baneasa-malai-extra-1-kg-P-1750833",77148,"Alimente",77172,"Bacanie"
"2396","P-1777357","Regal otet 1 l",3.19,"buc","AVAILABLE","Otet alimentar de fermentatie de alcool etilic rafinat.","https://www.cora.ro/regal-otet-1-l-P-1777357",77148,"Alimente",77172,"Bacanie"
"2397","P-1750930","Dr.Oetker cacao 50g",2.6,"buc","AVAILABLE","Cacao","https://www.cora.ro/dr-oetker-cacao-50g-P-1750930",77148,"Alimente",77172,"Bacanie"
"2398","P-1743896","Dr.Oetker bicarbonat de sodiu alimentar 50g",0.87,"buc","AVAILABLE","Bicarbonat de sodiu","https://www.cora.ro/dr-oetker-bicarbonat-de-sodiu-alimentar-50g-P-1743896",77148,"Alimente",77172,"Bacanie"
"2399","P-1744153","Salrom sare iodata recristalizata extrafina 1kg",2.19,"buc","AVAILABLE","Sare iodata de masa. Recristalizata extrafina.","https://www.cora.ro/salrom-sare-iodata-recristalizata-extrafina-1kg-P-1744153",77148,"Alimente",77172,"Bacanie"
"2400","P-2373820","Cora zahar vanilinat 5x8g",0.89,"buc","AVAILABLE","Zahar vanilinat","https://www.cora.ro/cora-zahar-vanilinat-5x8g-P-2373820",77148,"Alimente",77172,"Bacanie"
"2401","P-1743805","Randler Ruf esenta vanilie 4x2ml",2.89,"buc","AVAILABLE","Esenta vanilie","https://www.cora.ro/randler-ruf-esenta-vanilie-4x2ml-P-1743805",77148,"Alimente",77172,"Bacanie"
"2402","P-1743855","Dr.Oetker esenta rom 4x2ml",2.95,"buc","AVAILABLE","Esenta rom","https://www.cora.ro/dr-oetker-esenta-rom-4x2ml-P-1743855",77148,"Alimente",77172,"Bacanie"
"2403","P-2535730","Boromir arpacas din grau 1 kg",2.99,"buc","AVAILABLE","Arpacas din grau","https://www.cora.ro/boromir-arpacas-din-grau-1-kg-P-2535730",77148,"Alimente",77172,"Bacanie"
"2404","P-1750859","Baneasa gris de grau 500 g",2.99,"buc","AVAILABLE","Gris din grau","https://www.cora.ro/baneasa-gris-de-grau-500-g-P-1750859",77148,"Alimente",77172,"Bacanie"
"2405","P-2368075","Dr.Oetker esenta vanilie 38ml",3.79,"buc","AVAILABLE","Esenta vanilie","https://www.cora.ro/dr-oetker-esenta-vanilie-38ml-P-2368075",77148,"Alimente",77172,"Bacanie"
"2406","P-1828917","Pakmaya drojdie 25g",0.69,"buc","AVAILABLE","Drojdie proaspata","https://www.cora.ro/pakmaya-drojdie-25g-P-1828917",77148,"Alimente",77172,"Bacanie"
"2407","P-2286447","DERONI orez pilaf 1kg",5.99,"buc","AVAILABLE","Orez albit cu bob lung, categoria B, calitatea I. Ideal pentru pilaf!","https://www.cora.ro/deroni-orez-pilaf-1kg-P-2286447",77148,"Alimente",77172,"Bacanie"
"2408","P-1746099","Coronita zahar cristal 1kg",2.63,"buc","AVAILABLE","Zahar","https://www.cora.ro/coronita-zahar-cristal-1kg-P-1746099",77148,"Alimente",77172,"Bacanie"
"2409","P-2385017","Panzani malai 500 g",5.59,"buc","AVAILABLE","Malai pentru mamaliga","https://www.cora.ro/panzani-malai-500-g-P-2385017",77148,"Alimente",77172,"Bacanie"
"2410","P-2555345","Bravo Drojdie proaspata 50g",1.09,"buc","AVAILABLE","Produs in Romania.","https://www.cora.ro/bravo-drojdie-proaspata-50g-P-2555345",77148,"Alimente",77172,"Bacanie"
"2411","P-2401875","Pambac malai superior 1 kg",2.79,"buc","AVAILABLE","Malai superior din porumb degerminat.","https://www.cora.ro/pambac-malai-superior-1-kg-P-2401875",77148,"Alimente",77172,"Bacanie"
"2412","P-2535407","Raftul Bunicii faina alba superioara 000 1 kg",3.89,"buc","AVAILABLE","Faina pufoasa pentru bunatati de casa, produsa prin macinarea graului.","https://www.cora.ro/raftul-bunicii-faina-alba-superioara-000-1-kg-P-2535407",77148,"Alimente",77172,"Bacanie"
"2413","P-1743894","Dr.Oetker praf copt 10g",0.33,"buc","AVAILABLE","Praf de copt","https://www.cora.ro/dr-oetker-praf-copt-10g-P-1743894",77148,"Alimente",77172,"Bacanie"
"2414","P-1743799","Ruf Zahar vanilinat 8g",0.3,"buc","AVAILABLE","Zahar vanilinat ideal pentru prajituri. Continut pentru 0.5l (1/2l) de lapte sau 500g de faina..","https://www.cora.ro/ruf-zahar-vanilinat-8g-P-1743799",77148,"Alimente",77172,"Bacanie"
"2415","P-1744158","Salrom sare iodata marunta 1 KG",1.49,"buc","AVAILABLE","Sare iodata de bucatarie gema marunta.","https://www.cora.ro/salrom-sare-iodata-marunta-1-kg-P-1744158",77148,"Alimente",77172,"Bacanie"
"2416","P-2336788","Daily bicarbonat sodiu 500g",4.39,"buc","AVAILABLE","Bicarbonat de sodiu","https://www.cora.ro/daily-bicarbonat-sodiu-500g-P-2336788",77148,"Alimente",77172,"Bacanie"
"2417","P-2570647","Winny faina alba de grau tip 650 1 kg",2.29,"buc","AVAILABLE","Faina alba de grau. Produs obtinut prin macinarea graului. Continut de cenusa raportat la substanta uscata: max. 0.65%.","https://www.cora.ro/winny-faina-alba-de-grau-tip-650-1-kg-P-2570647",77148,"Alimente",77172,"Bacanie"
"2418","P-1815997","Arpis malai degerminat 1 kg",3.69,"buc","AVAILABLE","Malai extra degerminat","https://www.cora.ro/arpis-malai-degerminat-1-kg-P-1815997",77148,"Alimente",77172,"Bacanie"
"2419","P-2308984","Maggi Secretul Gustului Intensavor baza pentru mancare gust de gaina 2 x 400 g -50% al doilea produs",16.78,"buc","AVAILABLE","Baza pentru mancaruri cu gust de gaina, usor de dizolvat in orice preparat, de la supe si ciorbe la tocanite, sosuri, pilaf, paste, fripturi si mancaruri vegetariene. Cel de-al doilea plic Maggi beneficiaza de 50% reducere.","https://www.cora.ro/maggi-secretul-gustului-intensavor-baza-pentru-mancare-gust-de-gaina-2-x-400-g-50-al-doilea-produs-P-2308984",77148,"Alimente",77172,"Bacanie"
"2420","P-1749719","Titan pesmet 500 g",4.04,"buc","AVAILABLE","Pesmet alb","https://www.cora.ro/titan-pesmet-500-g-P-1749719",77148,"Alimente",77172,"Bacanie"
"2421","P-2292596","DERONI orez sarmale 1kg",6.69,"buc","AVAILABLE","Orez albit, calitatea I, ideal pentru sarmale. Timp de fierbere 15-18 minute!","https://www.cora.ro/deroni-orez-sarmale-1kg-P-2292596",77148,"Alimente",77172,"Bacanie"
"2422","P-2619344","Winny faina alba de grau 000 superioara 1 kg",2.39,"buc","AVAILABLE","Faina alba de grau superioara 000.","https://www.cora.ro/winny-faina-alba-de-grau-000-superioara-1-kg-P-2619344",77148,"Alimente",77172,"Bacanie"
"2423","P-2448582","Pachet Delikat baza pentru mancaruri cu gust de legume 2 x 400 g",15.28,"buc","AVAILABLE","-50% reducere la al doilea produs","https://www.cora.ro/pachet-delikat-baza-pentru-mancaruri-cu-gust-de-legume-2-x-400-g-P-2448582",77148,"Alimente",77172,"Bacanie"
"2424","P-2535458","Raftul Bunicii gris din grau 0.5 kg",3.49,"buc","AVAILABLE","Gris din grau, produs obtinut prin macinarea graului.","https://www.cora.ro/raftul-bunicii-gris-din-grau-0-5-kg-P-2535458",77148,"Alimente",77172,"Bacanie"
"2425","P-2065017","Brilliant zahar 1kg",4.16,"buc","AVAILABLE","Zahar","https://www.cora.ro/brilliant-zahar-1kg-P-2065017",77148,"Alimente",77172,"Bacanie"
"2426","P-1750826","Baneasa taitei de casa cuiburi 200 g",2.81,"buc","AVAILABLE","Taitei de casa","https://www.cora.ro/baneasa-taitei-de-casa-cuiburi-200-g-P-1750826",77148,"Alimente",77172,"Bacanie"
"2427","P-1743804","Randler Ruf esenta rom 4x2ml",2.79,"buc","AVAILABLE","Esenta rom","https://www.cora.ro/randler-ruf-esenta-rom-4x2ml-P-1743804",77148,"Alimente",77172,"Bacanie"
"2428","P-2470446","cora malai extra 1 kg",2.59,"buc","AVAILABLE","Malai extra.","https://www.cora.ro/cora-malai-extra-1-kg-P-2470446",77148,"Alimente",77172,"Bacanie"
"2429","P-2467893","Cosmin Esenta de rom25ml",1.47,"buc","AVAILABLE","Esenta de rom pentru uz alimentar.","https://www.cora.ro/cosmin-esenta-de-rom25ml-P-2467893",77148,"Alimente",77172,"Bacanie"
"2430","P-2246122","Dr.Oetker Zahar vanilat Bourbon 8g",1.79,"buc","AVAILABLE","Zahar vanilat","https://www.cora.ro/dr-oetker-zahar-vanilat-bourbon-8g-P-2246122",77148,"Alimente",77172,"Bacanie"
"2431","P-2535457","Raftul Bunicii Gold malai extra 1 kg",4.36,"buc","AVAILABLE","Malai extra gold, produs prin macinarea porumbului.","https://www.cora.ro/raftul-bunicii-gold-malai-extra-1-kg-P-2535457",77148,"Alimente",77172,"Bacanie"
"2432","P-2473602","Winny malai superior 1 kg",1.49,"buc","AVAILABLE","Malai superior.","https://www.cora.ro/winny-malai-superior-1-kg-P-2473602",77148,"Alimente",77172,"Bacanie"
"2433","P-1002301","Barilla nr. 5 spaghete 500 g",5.49,"buc","AVAILABLE","Spaghetti n5","https://www.cora.ro/barilla-nr-5-spaghete-500-g-P-1002301",77148,"Alimente",77172,"Bacanie"
"2434","P-2414244","Pambac malai extra 1 kg",3.8,"buc","AVAILABLE","Malai extra din porumb degerminizat.","https://www.cora.ro/pambac-malai-extra-1-kg-P-2414244",77148,"Alimente",77172,"Bacanie"
"2435","P-2328926","Coseli super esenta rom 25ml",1.69,"buc","AVAILABLE","Esenta rom","https://www.cora.ro/coseli-super-esenta-rom-25ml-P-2328926",77148,"Alimente",77172,"Bacanie"
"2436","P-2320024","Adazia Esenta de rom 25ml",0.78,"buc","AVAILABLE","Esenta de rom pentru uz alimentar.","https://www.cora.ro/adazia-esenta-de-rom-25ml-P-2320024",77148,"Alimente",77172,"Bacanie"
"2437","P-1743895","Dr.Oetker sare lamaie 8g",0.45,"buc","AVAILABLE","Sare de lamaie","https://www.cora.ro/dr-oetker-sare-lamaie-8g-P-1743895",77148,"Alimente",77172,"Bacanie"
"2438","P-1743897","Dr.Oetker gelatina fin maruntita alba 10g",1.26,"buc","AVAILABLE","Gelatina fin maruntita alba","https://www.cora.ro/dr-oetker-gelatina-fin-maruntita-alba-10g-P-1743897",77148,"Alimente",77172,"Bacanie"
"2439","P-1750828","Baneasa fidea de casa cuiburi 200 g",2.59,"buc","AVAILABLE","Fidea de casa","https://www.cora.ro/baneasa-fidea-de-casa-cuiburi-200-g-P-1750828",77148,"Alimente",77172,"Bacanie"
"2440","P-2401876","Atifco Kukoricadara malai grisat 500 g",2.34,"buc","AVAILABLE","Malai grisat","https://www.cora.ro/atifco-kukoricadara-malai-grisat-500-g-P-2401876",77148,"Alimente",77172,"Bacanie"
"2441","P-2308981","Maggi Secretul Gustului cu Legume 2x400g",15.13,"buc","AVAILABLE","Pachet baza de mancare Maggi Secretul Gustului cu legume cu 50% reducere la al 2-lea produs.","https://www.cora.ro/maggi-secretul-gustului-cu-legume-2x400g-P-2308981",77148,"Alimente",77172,"Bacanie"
"2442","P-1874588","Baneasa pesmet alb 500 g",3.69,"buc","AVAILABLE","Pesmet alb","https://www.cora.ro/baneasa-pesmet-alb-500-g-P-1874588",77148,"Alimente",77172,"Bacanie"
"2443","P-1744152","Salrom sare ioadat gema extrafina 1KG",1.59,"buc","AVAILABLE","Sare de masa iodata.","https://www.cora.ro/salrom-sare-ioadat-gema-extrafina-1kg-P-1744152",77148,"Alimente",77172,"Bacanie"
"2444","P-2444862","Barilla nr. 73 paste Penne Rigate 500 g",5.89,"buc","AVAILABLE","Paste alimentare din gris de grau dur.","https://www.cora.ro/barilla-nr-73-paste-penne-rigate-500-g-P-2444862",77148,"Alimente",77172,"Bacanie"
"2445","P-1932883","Sano vita zahar brut 500g",5.89,"buc","AVAILABLE","Zahar brut","https://www.cora.ro/sano-vita-zahar-brut-500g-P-1932883",77148,"Alimente",77172,"Bacanie"
"2446","P-2288355","MAGGI Secretul Gustului Legume 200g",5.59,"buc","AVAILABLE","Ofera un plus de gust si aroma in mancare cu MAGGI Secretul Gustului Legume. Bucura-te de mese de neuitat si adauga granulele usor de dizolvat ce elibereaza savoarea celor mai bune legume pentru gatit.","https://www.cora.ro/maggi-secretul-gustului-legume-200g-P-2288355",77148,"Alimente",77172,"Bacanie"
"2447","P-1744758","Dobrogea malai grisat 1 kg",4.79,"buc","AVAILABLE","Malai grisat extra","https://www.cora.ro/dobrogea-malai-grisat-1-kg-P-1744758",77148,"Alimente",77172,"Bacanie"
"2448","P-1987469","Boromir piscoturi cu ou 500g",8.89,"buc","AVAILABLE","Piscoturi de sampanie","https://www.cora.ro/boromir-piscoturi-cu-ou-500g-P-1987469",77148,"Alimente",77172,"Bacanie"
"2449","P-2129202","Unisol ulei de floarea-soarelui 2 l",14,"buc","AVAILABLE","Ulei de floarea soarelui","https://www.cora.ro/unisol-ulei-de-floarea-soarelui-2-l-P-2129202",77148,"Alimente",77172,"Bacanie"
"2450","P-2332248","Floriol ulei de floarea-soarelui 2 l",14.38,"buc","AVAILABLE","Ulei de floarea soarelui","https://www.cora.ro/floriol-ulei-de-floarea-soarelui-2-l-P-2332248",77148,"Alimente",77172,"Bacanie"
"2451","P-2535395","Delikat baza pentru mancaruri cu gust de legume 200 g",5.59,"buc","AVAILABLE","Delikat contine legume, verdeturi si condimente atent selectionate, uscate natural si amestecate in proportiile corecte, pentru a da un gust desavarsit mancarurilor","https://www.cora.ro/delikat-baza-pentru-mancaruri-cu-gust-de-legume-200-g-P-2535395",77148,"Alimente",77172,"Bacanie"
"2452","P-1002290","Barilla paste Fusilli 500 g",6.09,"buc","AVAILABLE","Fusilli","https://www.cora.ro/barilla-paste-fusilli-500-g-P-1002290",77148,"Alimente",77172,"Bacanie"
"2453","P-2432810","DERONI arpacas 1 kg",3.29,"buc","AVAILABLE","Arpacas din grau.","https://www.cora.ro/deroni-arpacas-1-kg-P-2432810",77148,"Alimente",77172,"Bacanie"
"2454","P-2073894","Riso Scotti orez cu bob colosal 1 kg",8.89,"buc","AVAILABLE","Orez cu bob colosal","https://www.cora.ro/riso-scotti-orez-cu-bob-colosal-1-kg-P-2073894",77148,"Alimente",77172,"Bacanie"
"2455","P-2510701","Sano Vita zahar brut 1kg",9.99,"buc","AVAILABLE","Zahar brut din trestie de zahar.","https://www.cora.ro/sano-vita-zahar-brut-1kg-P-2510701",77148,"Alimente",77172,"Bacanie"
"2456","P-1827237","Atifco fasole 1kg",3.46,"buc","AVAILABLE","Arpas din grau atent selectionat, nemodificat genetic, 100% natural.","https://www.cora.ro/atifco-fasole-1kg-P-1827237",77148,"Alimente",77172,"Bacanie"
"2457","P-2506029","Dobrogea gris de grau 500 g",3.19,"buc","AVAILABLE","Gris de grau extra fin.","https://www.cora.ro/dobrogea-gris-de-grau-500-g-P-2506029",77148,"Alimente",77172,"Bacanie"
"2458","P-2246042","Dr.Oetker cacao neagra 100g",5.69,"buc","AVAILABLE","Cacao neagra","https://www.cora.ro/dr-oetker-cacao-neagra-100g-P-2246042",77148,"Alimente",77172,"Bacanie"
