"","ID","nume","pret","um","instoc","descriere","url","idcategorie","numecategorie","idsubcateg","numesubcateg"
"6076","P-2593863","Kinder Chocolate 300 g",9.99,"buc","AVAILABLE","Batoane de ciocolata cu lapte cu umplutura de lapte (60%), ambalate individual. Cutia contine 24 batoane.","https://www.cora.ro/kinder-chocolate-300-g-P-2593863",77148,"Alimente",77196,"Ciocolata"
"6077","P-2641151","Millka Ciocolata cu biscuiti Oreo Brownie 100 g",4.19,"buc","AVAILABLE","Ciocolata cu lapte alpin umpluta (40%) crema cu cacao si bucatele de biscuiti cu cacao (12%).","https://www.cora.ro/millka-ciocolata-cu-biscuiti-oreo-brownie-100-g-P-2641151",77148,"Alimente",77196,"Ciocolata"
"6078","P-2437624","cora ciocolata neagra superioara 72% cacao 100 g",3.89,"buc","AVAILABLE","Ciocolata neagra fina cu 72% cacao intensa.","https://www.cora.ro/cora-ciocolata-neagra-superioara-72-cacao-100-g-P-2437624",77148,"Alimente",77196,"Ciocolata"
"6079","P-2472046","Monteoro Ciocolata amaruie fara zaharuri fara zaharuri 90g",5.42,"buc","AVAILABLE","Ciocolata amaruie, fara zaharuri adaugate, cu indulcitor.","https://www.cora.ro/monteoro-ciocolata-amaruie-fara-zaharuri-fara-zaharuri-90g-P-2472046",77148,"Alimente",77196,"Ciocolata"
"6080","P-2624131","Milka ciocolata alune intregi 270 g",13.69,"buc","AVAILABLE","Ciocolata cu lapte alpin si alune intregi.","https://www.cora.ro/milka-ciocolata-alune-intregi-270-g-P-2624131",77148,"Alimente",77196,"Ciocolata"
"6081","P-2380205","Ciocolata amaruie Poiana 90g",2.96,"buc","AVAILABLE","Ciocolata amaruie, continut de cacao: minim 43%.","https://www.cora.ro/ciocolata-amaruie-poiana-90g-P-2380205",77148,"Alimente",77196,"Ciocolata"
"6082","P-1829462","Schogetten ciocolata 100g",3.99,"buc","AVAILABLE","Ciocolata alba cu alune crocante pe ciocolata lapte","https://www.cora.ro/schogetten-ciocolata-100g-P-1829462",77148,"Alimente",77196,"Ciocolata"
"6083","P-2237906","Ciocolata cu crema de lapte si caramel Milka 100g",4.19,"buc","AVAILABLE","Ciocolata cu lapte din Alpi umpluta cu crema (35%) de lapte cu aroma de caramel si crema (15%) cu aroma de caramel.","https://www.cora.ro/ciocolata-cu-crema-de-lapte-si-caramel-milka-100g-P-2237906",77148,"Alimente",77196,"Ciocolata"
"6084","P-2436316","Snickers batoane ciocolata cu lapte cu arahide proaspat prajite 200 g",6.89,"buc","AVAILABLE","Ciocolata cu lapte cu interior din nuga moale (16%) si miez caramel (27%) cu arahide proaspat prajite (22%).","https://www.cora.ro/snickers-batoane-ciocolata-cu-lapte-cu-arahide-proaspat-prajite-200-g-P-2436316",77148,"Alimente",77196,"Ciocolata"
"6085","P-2605061","Milka Peanut Crispy Caramel ciocolata 90 g",4.29,"buc","AVAILABLE","Ciocolata cu lapte alpin cu arahide (13%), bucatele de caramel (3%) si cereale crocante (1.5%).","https://www.cora.ro/milka-peanut-crispy-caramel-ciocolata-90-g-P-2605061",77148,"Alimente",77196,"Ciocolata"
"6086","P-2253192","Milky Way baton ciocolata cu lapte 21.5 g",1.07,"buc","AVAILABLE","Ciocolata cu lapte cu miez usor si pufos (61%).","https://www.cora.ro/milky-way-baton-ciocolata-cu-lapte-21-5-g-P-2253192",77148,"Alimente",77196,"Ciocolata"
"6087","P-1026835","Toblerone ciocolata lapte 100 g",5.29,"buc","AVAILABLE","Ciocolata elvetiana cu lapte, cu nuga, lapte si miere","https://www.cora.ro/toblerone-ciocolata-lapte-100-g-P-1026835",77148,"Alimente",77196,"Ciocolata"
"6088","P-2471058","Milka Choco Jelly ciocolata cu lapte alpin si bomboane gumate 250 g",13.39,"buc","AVAILABLE","Ciocolata cu lapte din Alpi cu bomboane gumate (7%), drajeuri de cu cacao (6%) si bomboane efervescente (4%).","https://www.cora.ro/milka-choco-jelly-ciocolata-cu-lapte-alpin-si-bomboane-gumate-250-g-P-2471058",77148,"Alimente",77196,"Ciocolata"
"6089","P-2653909","Kandia baton ciocolata amaruie crema brandy si portocale 46 g",1.85,"buc","AVAILABLE","Baton de ciocolata amaruie umplut cu crema (47%) de brandy si portocale.","https://www.cora.ro/kandia-baton-ciocolata-amaruie-crema-brandy-si-portocale-46-g-P-2653909",77148,"Alimente",77196,"Ciocolata"
"6090","P-2615300","Rom Cel Dublu Biscuiti Batoane cu crema rom si biscuiti",2.19,"buc","AVAILABLE","Baton umplut cu crema 44% de rom si biscuiti 5%. Ciocolata contine 2 bucati.","https://www.cora.ro/rom-cel-dublu-biscuiti-batoane-cu-crema-rom-si-biscuiti-P-2615300",77148,"Alimente",77196,"Ciocolata"
"6091","P-2417000","Milka Ciocolata Cu Crema Caramel 100G",3.79,"buc","AVAILABLE","Ciocolata","https://www.cora.ro/milka-ciocolata-cu-crema-caramel-100g-P-2417000",77148,"Alimente",77196,"Ciocolata"
"6092","P-2518217","Ciocolata cu crema cu lapte si biscuiti Milka Chips Ahoy 100g",3.69,"buc","AVAILABLE","Ciocolata cu lapte din Alpi umpluta cu crema (39%) cu lapte alpin si bucatele de biscuiti (12%) cu ciocolata (3%).","https://www.cora.ro/ciocolata-cu-crema-cu-lapte-si-biscuiti-milka-chips-ahoy-100g-P-2518217",77148,"Alimente",77196,"Ciocolata"
"6093","P-2527246","Kinder Country baton de ciocolata 94 g",5.39,"buc","AVAILABLE","Ciocolata cu lapte, umplutura fina de lapte si cereale.","https://www.cora.ro/kinder-country-baton-de-ciocolata-94-g-P-2527246",77148,"Alimente",77196,"Ciocolata"
"6094","P-2655367","Dare ciocolata neagra cacao cu fistic 70 g",5.19,"buc","AVAILABLE","Ciocolata neagra 54% cacao cu fistic.","https://www.cora.ro/dare-ciocolata-neagra-cacao-cu-fistic-70-g-P-2655367",77148,"Alimente",77196,"Ciocolata"
"6095","P-2412829","Milky Way Crispy Rolls baton ciocolata 25 g",1.49,"buc","AVAILABLE","Rulouri de napolitana umplute cu crema de lapte degresat (45%) invelite in ciocolata cu lapte (30%).","https://www.cora.ro/milky-way-crispy-rolls-baton-ciocolata-25-g-P-2412829",77148,"Alimente",77196,"Ciocolata"
"6096","P-2610629","Eti Wanted Pops Coconut baton 28 g",1.32,"buc","AVAILABLE","Baton cu interior de cocos (35.7%), acoperit cu cereale (14.3%) crocante si glazura (50%) de ciocolata cu lapte.","https://www.cora.ro/eti-wanted-pops-coconut-baton-28-g-P-2610629",77148,"Alimente",77196,"Ciocolata"
"6097","P-2517356","Ciocolata cu lapte si crema Rom 88g",3.87,"buc","AVAILABLE","Ciocolata lapte cu 35% crema rom.","https://www.cora.ro/ciocolata-cu-lapte-si-crema-rom-88g-P-2517356",77148,"Alimente",77196,"Ciocolata"
"6098","P-2103581","Heidi Dark Expresso ciocolata amaruie cu portocala 65% cacao 80 g",6.59,"buc","AVAILABLE","Ciocolata amaruie cu granule portocale","https://www.cora.ro/heidi-dark-expresso-ciocolata-amaruie-cu-portocala-65-cacao-80-g-P-2103581",77148,"Alimente",77196,"Ciocolata"
"6099","P-2420379","Milka Ciocolata Crema Visine 100G",3.79,"buc","AVAILABLE","Ciocolata crema visine","https://www.cora.ro/milka-ciocolata-crema-visine-100g-P-2420379",77148,"Alimente",77196,"Ciocolata"
"6100","P-2640081","Papi Baton ciocolata lapte si crema banane 27.5",1.27,"buc","AVAILABLE","Baton de ciocolata sub forma de ursulet cu lapte si crema de banane.","https://www.cora.ro/papi-baton-ciocolata-lapte-si-crema-banane-27-5-P-2640081",77148,"Alimente",77196,"Ciocolata"
"6101","P-2440105","NESTLE LION White baton 42g",1.42,"buc","AVAILABLE","Oricand simtiti nevoia unei gustari,  LION va ofera  o combinatie energizanta de caramel savuros, interior de napolitana crocanta si delicioasa glazura alba.","https://www.cora.ro/nestle-lion-white-baton-42g-P-2440105",77148,"Alimente",77196,"Ciocolata"
"6102","P-2578897","Milka baton ciocolata Oreo 37 g",1.39,"buc","AVAILABLE","Ciocolata cu lapte alpin umpluta cu crema de lapte cu aroma de vanilie si biscuiti Oreo.","https://www.cora.ro/milka-baton-ciocolata-oreo-37-g-P-2578897",77148,"Alimente",77196,"Ciocolata"
"6103","P-2646439","Eti Wanted baton cu glazura ciocolata neagra 45 g",1.49,"buc","AVAILABLE","Baton cu glazura de ciocolata neagra (44%) cu interior de arahide (27%) nuga (21%) si caramel (8%).","https://www.cora.ro/eti-wanted-baton-cu-glazura-ciocolata-neagra-45-g-P-2646439",77148,"Alimente",77196,"Ciocolata"
"6104","P-2592103","Rom ciocolata cacao cu crema rom 88 g",3.87,"buc","AVAILABLE","Ciocolata umpluta cu crema (35%) de rom.","https://www.cora.ro/rom-ciocolata-cacao-cu-crema-rom-88-g-P-2592103",77148,"Alimente",77196,"Ciocolata"
"6105","P-2592942","Kandia ciocolata amaruie 70% cacao 80 g",4.31,"buc","AVAILABLE","Ciocolata amaruie 70% cacao. Contine si alte grasimi vegetale pe langa untul de cacao.","https://www.cora.ro/kandia-ciocolata-amaruie-70-cacao-80-g-P-2592942",77148,"Alimente",77196,"Ciocolata"
"6106","P-2478442","Ciocolata cu lapte si biscuiti Tuc Milka 87g",3.79,"buc","AVAILABLE","Ciocolata cu lapte din Alpi cu biscuiti sarati.","https://www.cora.ro/ciocolata-cu-lapte-si-biscuiti-tuc-milka-87g-P-2478442",77148,"Alimente",77196,"Ciocolata"
"6107","P-2428849","Lindt ciocolata cu lapte 100 g",8.59,"buc","AVAILABLE","Ciocolata elvetiana cu lapte. Ciocolata cu lapte contine substanta uscata de cacao 31% minimum, substanta uscata din lapte 14% minimum.","https://www.cora.ro/lindt-ciocolata-cu-lapte-100-g-P-2428849",77148,"Alimente",77196,"Ciocolata"
"6108","P-2459735","Milka Bubbly Cicolata cu aroma de caramel 250 g",12.39,"buc","AVAILABLE","Ciocolata cu lapte din alpi umpluta (19%) cu crema caramel si cu un strat de ciocolata cu lapte alpin aerata (40%).","https://www.cora.ro/milka-bubbly-cicolata-cu-aroma-de-caramel-250-g-P-2459735",77148,"Alimente",77196,"Ciocolata"
"6109","P-2440311","Ciocolata amaruie 72% cacao Belgian 100g",7.99,"buc","AVAILABLE","Ciocolata amaruie cu 72% cacao.","https://www.cora.ro/ciocolata-amaruie-72-cacao-belgian-100g-P-2440311",77148,"Alimente",77196,"Ciocolata"
"6110","P-2609392","Schogetten Latte Macchiato ciocolata 100 g",3.99,"buc","AVAILABLE","Tableta de ciocolata cu umplutura cremoasa si savuroasa de latte macchiato.","https://www.cora.ro/schogetten-latte-macchiato-ciocolata-100-g-P-2609392",77148,"Alimente",77196,"Ciocolata"
"6111","P-2639022","Kandia ciocolata pentru prajituri 50% cacao 240 g",9.7,"buc","AVAILABLE","Ciocolata amaruie pentru prajituri si deserturi. Ciocolata contine substanta uscata de cacao minimum 50%.","https://www.cora.ro/kandia-ciocolata-pentru-prajituri-50-cacao-240-g-P-2639022",77148,"Alimente",77196,"Ciocolata"
"6112","P-1746894","Schogetten ciocolata cu lapte si alune 100 g",3.99,"buc","AVAILABLE","Ciocolata cu lapte integral cu alune","https://www.cora.ro/schogetten-ciocolata-cu-lapte-si-alune-100-g-P-1746894",77148,"Alimente",77196,"Ciocolata"
"6113","P-2103580","Heidi Dark Expresso ciocolata amaruie cu cafea 55% cacao 80 g",6.59,"buc","AVAILABLE","Ciocolata amaruie cu cafea.","https://www.cora.ro/heidi-dark-expresso-ciocolata-amaruie-cu-cafea-55-cacao-80-g-P-2103580",77148,"Alimente",77196,"Ciocolata"
"6114","P-2551843","Milka Triple Cioco Caramel 90g",4.19,"buc","AVAILABLE","Ciocolata cu lapte alpin cu bucatele crocante de migdale caramelizate 3% si umpluta cu o crema de lapte cu aroma de caramel 12% si crema lichida de caramel 8.5%.","https://www.cora.ro/milka-triple-cioco-caramel-90g-P-2551843",77148,"Alimente",77196,"Ciocolata"
"6115","P-1021985","Merci praline de ciocolata 8 sortimente 250 g",24.29,"buc","AVAILABLE","Specialitati de ciocolata asortata umpluta si neumpluta: crema de alune, ciocolata cu lapte, ciocolata cu lapte, alune si migdale, crema de praline, ciocolata amaruie, martipan, mousse de cacao, cafea si frisca.","https://www.cora.ro/merci-praline-de-ciocolata-8-sortimente-250-g-P-1021985",77148,"Alimente",77196,"Ciocolata"
"6116","P-2248879","Milka Milkinis baton ciocolata 43.75 g",2.02,"buc","AVAILABLE","Ciocolata lapte din Alpi cu crema lapte","https://www.cora.ro/milka-milkinis-baton-ciocolata-43-75-g-P-2248879",77148,"Alimente",77196,"Ciocolata"
"6117","P-2588697","Nestle Dessert Blanc ciocolata alba 180g",12.19,"buc","AVAILABLE","Gustul, culoarea si consistenta (dulce si cremoasa), recomanda  ciocolata alba Nestle Dessert Blanc pentru realizarea si decorarea prajiturilor (ganasch, mouss, glazura). Se topeste intotdeauna perfect, repede si fara efort.","https://www.cora.ro/nestle-dessert-blanc-ciocolata-alba-180g-P-2588697",77148,"Alimente",77196,"Ciocolata"
"6118","P-2655365","Dare ciocolata neagra cu migdale si portocale 70 g",4.99,"buc","AVAILABLE","Ciocolata neagra 54% cacao cu migdale si portocale.","https://www.cora.ro/dare-ciocolata-neagra-cu-migdale-si-portocale-70-g-P-2655365",77148,"Alimente",77196,"Ciocolata"
"6119","P-2299503","Winny tableta crema capsuni 100 g",0.99,"buc","AVAILABLE","Tableta cu lapte si crema de capsuni. Continut de crema: maxim 40%.","https://www.cora.ro/winny-tableta-crema-capsuni-100-g-P-2299503",77148,"Alimente",77196,"Ciocolata"
"6120","P-2450202","Ferrero Rocher Collection praline 172 g",25.99,"buc","AVAILABLE","Contine 3 sortimente de praline: Ferrero Rocher (specialitati crocante cu alune si ciocolata cu lapte), Raffaello (specialitati crocante cu nuca de cocos si migdale) si Ferrero Rondnoir (specialitati crocante cu alune si ciocolata amaruie).","https://www.cora.ro/ferrero-rocher-collection-praline-172-g-P-2450202",77148,"Alimente",77196,"Ciocolata"
"6121","P-2653912","Kandia baton ciocolata amaruie crema cafea 47 g",1.95,"buc","AVAILABLE","Baton de ciocolata amaruie umplut cu crema (47%) de cafea.","https://www.cora.ro/kandia-baton-ciocolata-amaruie-crema-cafea-47-g-P-2653912",77148,"Alimente",77196,"Ciocolata"
"6122","P-1932465","Milka ciocolata 87.5g",3.75,"buc","AVAILABLE","Ciocolata cu lapte din Alpi umpluta cu crema lapte","https://www.cora.ro/milka-ciocolata-87-5g-P-1932465",77148,"Alimente",77196,"Ciocolata"
"6123","P-2299501","Winny tableta crema lapte 100 g",1.39,"buc","AVAILABLE","Tableta cu lapte si crema de lapte. Continut de crema: maxim 40%.","https://www.cora.ro/winny-tableta-crema-lapte-100-g-P-2299501",77148,"Alimente",77196,"Ciocolata"
"6124","P-2478441","Ciocolata cu lapte si biscuiti Lu Milka 87g",4.29,"buc","AVAILABLE","Ciocolata cu lapte din Alpi cu biscuiti Lu.","https://www.cora.ro/ciocolata-cu-lapte-si-biscuiti-lu-milka-87g-P-2478441",77148,"Alimente",77196,"Ciocolata"
"6125","P-2533263","Milka Collage ciocolata cu fructe si alune 93g",4.19,"buc","AVAILABLE","Tableta cu crema de cacao 50%, ciocolata cu lapte alpin, bucatele de ciocolata, bucatele de alune caramelizate, bucatele uscate de zmeura.","https://www.cora.ro/milka-collage-ciocolata-cu-fructe-si-alune-93g-P-2533263",77148,"Alimente",77196,"Ciocolata"
"6126","P-2362236","Nussknacker ciocolata alune 100 g",5.49,"buc","AVAILABLE","Ciocolata cu lapte si alune de padure intregi","https://www.cora.ro/nussknacker-ciocolata-alune-100-g-P-2362236",77148,"Alimente",77196,"Ciocolata"
"6127","P-2436314","Twix 4 Packs baton biscuit si caramel invelit in ciocolata cu lapte 200 g",6.89,"buc","AVAILABLE","Biscuit (26%) si caramel (32%) invelit in ciocolata cu lapte (35%).","https://www.cora.ro/twix-4-packs-baton-biscuit-si-caramel-invelit-in-ciocolata-cu-lapte-200-g-P-2436314",77148,"Alimente",77196,"Ciocolata"
"6128","P-2437673","cora ciocolata neagra 85% cacao 100 g",5.09,"buc","AVAILABLE","Ciocolata neagra fina cu 85% cacao.","https://www.cora.ro/cora-ciocolata-neagra-85-cacao-100-g-P-2437673",77148,"Alimente",77196,"Ciocolata"
"6129","P-2471840","Monteoro Ciocolata alba fara zaharuri fara zaharuri 90g",5.42,"buc","AVAILABLE","Ciocolata alba, fara zaharuri adaugate, cu indulcitor.","https://www.cora.ro/monteoro-ciocolata-alba-fara-zaharuri-fara-zaharuri-90g-P-2471840",77148,"Alimente",77196,"Ciocolata"
"6130","P-2548019","Schogetten Ciocolata Black and white 100g",4.59,"buc","AVAILABLE","Ciocolata cu biscuiti.","https://www.cora.ro/schogetten-ciocolata-black-and-white-100g-P-2548019",77148,"Alimente",77196,"Ciocolata"
"6131","P-2584335","Rom Autentic ciocolata 50% cacao crema rom 88 g",3.87,"buc","AVAILABLE","Ciocolata umpluta cu crema (35%) de rom.","https://www.cora.ro/rom-autentic-ciocolata-50-cacao-crema-rom-88-g-P-2584335",77148,"Alimente",77196,"Ciocolata"
"6132","P-2641153","Nutella B-Ready 22 g",1.46,"buc","AVAILABLE","Napolitana crocanta umpluta cu crema de alune de padure cu cacao si specialitati crocante de grau.","https://www.cora.ro/nutella-b-ready-22-g-P-2641153",77148,"Alimente",77196,"Ciocolata"
"6133","P-2299504","Winny tableta crema alune 100 g",1.28,"buc","AVAILABLE","Tableta cu lapte si crema de alune. Continut de crema: maxim 40%.","https://www.cora.ro/winny-tableta-crema-alune-100-g-P-2299504",77148,"Alimente",77196,"Ciocolata"
"6134","P-2299505","Winny tableta arahide 100 g",1.29,"buc","AVAILABLE","Tableta cu lapte si arahide.","https://www.cora.ro/winny-tableta-arahide-100-g-P-2299505",77148,"Alimente",77196,"Ciocolata"
"6135","P-2641157","Duplo Baton Ciocolata 18.2 g",1.02,"buc","AVAILABLE","Napolitana cu ciocolata si lapte cu umplutura de nuci.","https://www.cora.ro/duplo-baton-ciocolata-18-2-g-P-2641157",77148,"Alimente",77196,"Ciocolata"
"6136","P-2643154","Schogetten ciocolata amaruie cu crema cacao 100 g",3.99,"buc","AVAILABLE","Ciocolata amaruie cu cacao si alune de padure.","https://www.cora.ro/schogetten-ciocolata-amaruie-cu-crema-cacao-100-g-P-2643154",77148,"Alimente",77196,"Ciocolata"
"6137","P-2299502","Winny tableta amaruie 100 g",1.49,"buc","AVAILABLE","Tableta amaruie cu cacao.","https://www.cora.ro/winny-tableta-amaruie-100-g-P-2299502",77148,"Alimente",77196,"Ciocolata"
"6138","P-2570376","Primola Duo Ciocolata alba cappucino si frisca 87 g",3.62,"buc","AVAILABLE","Ciocolata alba umpluta cu crema 19% de cappucino si crema 27% de frisca.","https://www.cora.ro/primola-duo-ciocolata-alba-cappucino-si-frisca-87-g-P-2570376",77148,"Alimente",77196,"Ciocolata"
"6139","P-2230731","Grand Or ciocolata alba cu alune 100 g",7.89,"buc","AVAILABLE","Ciocolata alba cu alune de padure caramelizate si fulgi de porumb","https://www.cora.ro/grand-or-ciocolata-alba-cu-alune-100-g-P-2230731",77148,"Alimente",77196,"Ciocolata"
